com.samsung.shealth.insight_message,6320001,2
is_ai_generated,feedback_type,service_id,description,exposure_uri,condition_id,msg_id,update_time,create_time,is_viewed,tag,category,title,deviceuuid,pkg_name,datauuid,day_time
1,0,tracker.vitality,"Your active time yesterday was 2 hours and 13 minutes, which is a significant increase from your average of 58 minutes. This excessive activity may negatively impact your health. Consider reducing your active time to today's target of 1 hour and 19 minutes. Maintaining a balanced fitness plan will help optimize your energy score. Keep up the good work and stay consistent!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32623__42517;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_81,active_time_81,2025-12-13 23:30:05.643,2025-12-13 23:30:05.643,0,32623,VS_VITALITYSCORE,Balance Your Activity,4FEhL4nduw,com.sec.android.app.shealth,31feb359-0e28-4da4-bcab-50a4b52cc288,1765670400000,
1,0,tracker.vitality,"Your sleeping heart rate is stable, contributing to your recovery. With an Energy Score of 76, you're doing well overall. Consider maintaining your current routine and prioritize rest today to keep your energy levels high. Keep up the good work!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32556__42489;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shr_balance_65,shr_balance_65,2025-12-20 22:17:05.032,2025-12-20 22:17:05.032,0,32556,VS_VITALITYSCORE,Keep Up the Great Work!,4FEhL4nduw,com.sec.android.app.shealth,4217bead-4d7f-4bb0-beee-4796a45bc2da,1766275200000,
1,0,tracker.vitality,"Your active time yesterday was lower than your average, which is a positive change for avoiding overexertion. Prioritizing rest and recovery today can help improve your energy score. Consider light activities to maintain balance and support recovery. Keep up the good work and focus on maintaining your health goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32373__42425;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_31,active_time_31,2025-12-21 23:46:43.954,2025-12-21 23:46:43.954,0,32373,VS_VITALITYSCORE,Prioritize Rest Today,4FEhL4nduw,com.sec.android.app.shealth,3df39ae0-089c-48ac-b2e0-3d5dfcf850ca,1766361600000,
1,0,tracker.vitality,"Your active time yesterday was lower than your average, which is a positive change and contributes to better recovery. Continue prioritizing rest and recovery today to maintain your energy levels. Consider light activities to help manage stress. Keep up the good work and stay focused on your health goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32377__42425;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_31,active_time_31,2025-12-22 23:27:32.229,2025-12-22 18:50:02.324,0,32377,VS_VITALITYSCORE,Focus on Recovery,4FEhL4nduw,com.sec.android.app.shealth,d3e2cf29-050e-4330-99f7-56e37f9ab20e,1766448000000,
1,0,tracker.vitality,"Your sleeping heart rate variability is excellent, contributing to your excellent energy score of 91. Maintaining regular activity and adequate sleep will help keep it stable. Consider incorporating stress-reducing activities today to support your recovery. Keep up the great work!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32526__42475;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shrv_balance_57,shrv_balance_57,2025-12-25 22:47:17.843,2025-12-25 22:47:17.843,0,32526,VS_VITALITYSCORE,Maintain Your Balance,4FEhL4nduw,com.sec.android.app.shealth,c8f0aff7-0844-4099-b51b-3c9d0b79ff9a,1766707200000,
1,0,tracker.vitality,"Your sleeping heart rate grade is fair, indicating a significant deviation from your usual average. This could be affecting your rest. Today, focus on recovery by taking plenty of breaks and ensuring good sleep habits for a restful night. Continue your current activity levels to maintain your good energy score. Prioritize your health!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32564__42493;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shr_balance_67,shr_balance_67,2025-12-27 00:19:55.847,2025-12-26 18:56:13.247,0,32564,VS_VITALITYSCORE,Focus on Recovery,4FEhL4nduw,com.sec.android.app.shealth,292ab6e4-2ec0-4061-8ea9-70689337ba83,1766793600000,
1,0,tracker.vitality,"Your sleeping heart rate grade is fair, indicating a significant deviation from your usual average. This could be affecting your rest and energy levels. Consider focusing on recovery today by taking plenty of breaks and ensuring good sleep habits tonight. Prioritize your rest to improve your energy score for tomorrow. Keep up the good work!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32564__42493;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shr_balance_67,shr_balance_67,2025-12-28 00:11:50.260,2025-12-28 00:11:50.260,0,32564,VS_VITALITYSCORE,Focus on Recovery,4FEhL4nduw,com.sec.android.app.shealth,34650466-7052-4a30-950e-8887a63e1043,1766880000000,
1,0,tracker.vitality,"Your sleeping heart rate variability has deviated from its standard level, likely due to stress. This may be influencing your energy score, which is currently good at 77. Consider incorporating stress-relieving activities like deep breathing or hobbies today. Keep focusing on your health goals and maintain your progress!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32534__42479;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shrv_balance_59,shrv_balance_59,2025-12-30 22:28:19.350,2025-12-30 22:28:19.350,0,32534,VS_VITALITYSCORE,Manage Your Stress,4FEhL4nduw,com.sec.android.app.shealth,39d9f7ef-fad3-4621-b751-ca07d8a1ef68,1767139200000,
1,0,tracker.vitality,"Your sleeping heart rate variability is excellent, indicating recovery and balance. With your current healthy habits, such as regular activity and adequate sleep, your sleeping HRV should remain stable. Consider maintaining your average active time of 1 hour and 21 minutes daily to support this balance. Keep up the great work!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32526__42475;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shrv_balance_57,shrv_balance_57,2025-12-31 23:22:51.615,2025-12-31 23:22:51.615,0,32526,VS_VITALITYSCORE,Maintain Your Balance,4FEhL4nduw,com.sec.android.app.shealth,67eaac63-4079-4023-bbc2-5749b710ef36,1767225600000,
1,0,tracker.vitality,"Your energy score is good today, reflecting your hard work. Your recent mean sleep time of 6 hours and 37 minutes is slightly below the ideal 8 hours. Consider aiming for around 8 hours tonight to boost your energy score tomorrow. Keep up the great work!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32601__42507;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,score_76,score_76,2026-01-01 23:31:31.206,2026-01-01 16:04:01.245,0,32601,VS_VITALITYSCORE,Keep Up the Great Work!,4FEhL4nduw,com.sec.android.app.shealth,6e2256a2-388b-42e8-91b9-1562e3fee8b5,1767312000000,
1,0,tracker.vitality,"Your sleeping heart rate variability has deviated from its standard level, likely due to stress. This may be influencing your energy score. Consider incorporating stress-relieving activities like hobbies or mindfulness today. Continue to prioritize rest and self-care to improve your overall well-being.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32535__42479;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shrv_balance_59,shrv_balance_59,2026-01-03 00:17:13.551,2026-01-02 16:31:43.938,0,32535,VS_VITALITYSCORE,Manage Your Stress,4FEhL4nduw,com.sec.android.app.shealth,72f7fdbe-e89b-4a6b-bd88-48cae059a48a,1767398400000,
1,0,tracker.vitality,"Your energy score is good today, reflecting your hard work. With an excellent grade of 79, continue to maintain your current habits and aim for a higher score. Consider increasing your active time to at least 45 minutes today to boost your energy. Keep up the great effort!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32603__42507;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,score_76,score_76,2026-01-04 00:21:11.606,2026-01-04 00:21:11.606,0,32603,VS_VITALITYSCORE,Keep Up the Good Work!,4FEhL4nduw,com.sec.android.app.shealth,1ecc4e85-b2be-4347-a5cf-4748850abded,1767484800000,
1,0,tracker.vitality,"Your active time of 1 hour and 42 minutes yesterday is a bit excessive, which may be affecting your energy score. Consider reducing your activity to today's target of 47 minutes to maintain balance. This will help improve your overall fitness and energy levels. Keep up the good work and stay consistent!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32626__42517;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_81,active_time_81,2026-01-04 23:43:09.315,2026-01-04 18:51:37.716,0,32626,VS_VITALITYSCORE,Balance Your Activity,4FEhL4nduw,com.sec.android.app.shealth,86c34476-addd-4047-8f4f-17c86738f694,1767571200000,
1,0,tracker.vitality,"Consuming alcohol or eating late at night before bed can reduce your sleep quality and affect your sleeping heart rate variability, which is important for rest. Consider avoiding these habits today to improve your sleep tomorrow. Keep focusing on your health goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32612__42511;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,behavior_check_before_sleep_72,behavior_check_before_sleep_72,2026-01-06 22:02:35.708,2026-01-06 16:31:43.156,0,32612,VS_VITALITYSCORE,Improve Sleep Quality,4FEhL4nduw,com.sec.android.app.shealth,34898f86-b743-48e1-82cc-421b81cbdada,1767744000000,
1,0,tracker.vitality,"Your active time yesterday was lower than your average, which is a positive change. This helps prevent overexertion and strain. Consider focusing on rest and recovery today to optimize your energy score for tomorrow. Keep up the good work and stay mindful of your body's needs.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32377__42425;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_31,active_time_31,2026-01-07 23:27:50.847,2026-01-07 23:27:50.847,0,32377,VS_VITALITYSCORE,Prioritize Recovery,4FEhL4nduw,com.sec.android.app.shealth,777eec38-f1b4-44c1-9951-c4549b03f2f2,1767830400000,
1,0,tracker.vitality,"Your active time yesterday was lower than your average, which is a positive change and contributes to better recovery. Consider focusing on rest and recovery today to optimize your energy score for tomorrow. Keep up the good work and stay mindful of your activity levels.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32373__42425;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_31,active_time_31,2026-01-08 22:54:59.922,2026-01-08 22:00:20.544,0,32373,VS_VITALITYSCORE,Prioritize Recovery,4FEhL4nduw,com.sec.android.app.shealth,4b1b8599-32d3-47c3-be45-89b59d174a49,1767916800000,
1,0,tracker.vitality,"Your sleeping heart rate variability is excellent, indicating recovery and balance. With a good energy score of 78, consider continuing with regular activity and adequate sleep to maintain this stability. Aim for at least 4 hours of sleep tonight. Keep up the great work!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32524__42475;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shrv_balance_57,shrv_balance_57,2026-01-09 22:43:01.010,2026-01-09 22:43:01.010,0,32524,VS_VITALITYSCORE,Maintain Your Balance,4FEhL4nduw,com.sec.android.app.shealth,5e595115-0a77-4537-8ccd-b7093f709e49,1768003200000,
1,0,tracker.vitality,"Your sleeping heart rate variability is back to its usual range, indicating recovery and balance. This stability is key to maintaining your excellent energy score. Continue with your current healthy habits, such as regular activity and adequate sleep, to keep your sleeping HRV consistent. Keep up the great work!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32525__42475;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shrv_balance_57,shrv_balance_57,2026-01-10 23:38:31.659,2026-01-10 15:46:21.174,0,32525,VS_VITALITYSCORE,Maintain Your Balance,4FEhL4nduw,com.sec.android.app.shealth,ec009982-2ef9-4d0b-958d-3cafa3a89416,1768089600000,
1,0,tracker.vitality,"Your energy score is good today, reflecting your hard work. With an excellent grade of 81, continue to maintain this level. Consider increasing your sleep duration to around 8 hours to further boost your energy. Keep prioritizing your health and stay motivated!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32605__42507;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,score_76,score_76,2026-01-11 23:29:44.913,2026-01-11 20:45:32.852,0,32605,VS_VITALITYSCORE,Keep Up the Great Work!,4FEhL4nduw,com.sec.android.app.shealth,20da77ed-fd17-4085-9721-a0e018a5d17f,1768176000000,
1,0,tracker.vitality,"Your active time yesterday was 1 hour and 36 minutes, which is a lot higher than your average of 28 minutes. This excessive activity can negatively impact your health. Consider reducing your active time to today's target of 45 minutes to maintain a balanced fitness plan. Keep up the good work and stay consistent!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32623__42517;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_81,active_time_81,2026-01-13 00:00:10.649,2026-01-13 00:00:10.649,0,32623,VS_VITALITYSCORE,Balance Your Activity,4FEhL4nduw,com.sec.android.app.shealth,d0051a92-f16a-467f-ba97-891d29b0c030,1768262400000,
1,0,tracker.vitality,"Your sleeping heart rate variability has deviated from its standard level, likely due to stress. This is affecting your energy score, which is currently good at 78. Consider incorporating stress-relieving activities like deep breathing or hobbies today. Keep focusing on your health goals and stay motivated!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32536__42479;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shrv_balance_59,shrv_balance_59,2026-01-14 23:09:25.293,2026-01-14 23:09:25.293,0,32536,VS_VITALITYSCORE,Manage Your Stress,4FEhL4nduw,com.sec.android.app.shealth,e6af55bc-16ef-4e4b-8c36-4cec02ae44c6,1768435200000,
1,0,tracker.vitality,"Sleeping at an appropriate time contributes to your good energy score of 81. Maintaining good sleep patterns can significantly impact your health, lowering risk factors for conditions like heart disease, diabetes, and obesity. Consider aiming for a consistent bedtime and wake-up time to further enhance your energy score. Keep up the great work!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32652__42532;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,sleep_timing_23,sleep_timing_23,2026-01-15 23:28:46.392,2026-01-15 21:58:18.812,0,32652,VS_VITALITYSCORE,Keep Up the Good Work!,4FEhL4nduw,com.sec.android.app.shealth,554d1877-3104-40cf-a372-fcdc50cd24de,1768521600000,
1,0,tracker.vitality,Consuming alcohol or eating late at night before bed can reduce your sleep quality by affecting rapid eye movement sleep and sleeping heart rate variability. Consider avoiding these habits to improve your rest and energy score. Keep up the good work and focus on maintaining a balanced routine!,intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32612__42511;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,behavior_check_before_sleep_72,behavior_check_before_sleep_72,2026-01-16 22:58:08.677,2026-01-16 22:58:08.677,0,32612,VS_VITALITYSCORE,Improve Sleep Quality,4FEhL4nduw,com.sec.android.app.shealth,218f54bc-64f7-445b-a73d-3f044ebd3440,1768608000000,
1,0,tracker.vitality,"Your active time yesterday was 1 hour and 34 minutes, which is 27 minutes more than your recent average. This might be affecting your energy score. Consider reducing today's active time to 55 minutes to avoid overexertion. Keep up the good work and stay mindful of your limits!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32383__42427;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_33,active_time_33,2026-01-17 23:21:16.175,2026-01-17 23:21:16.175,0,32383,VS_VITALITYSCORE,Balance Your Activity,4FEhL4nduw,com.sec.android.app.shealth,f25057be-3d48-4e48-b183-0c973c6108e3,1768694400000,
1,0,tracker.vitality,"Your active time yesterday was lower than your average, which is a positive change and can help prevent overexertion. Consider focusing on rest and recovery today to improve your energy score for tomorrow. Keep up the good work and prioritize your health!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32375__42425;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_31,active_time_31,2026-01-18 22:13:02.214,2026-01-18 22:13:02.214,0,32375,VS_VITALITYSCORE,Prioritize Recovery,4FEhL4nduw,com.sec.android.app.shealth,38fababa-52dc-4c54-9c9f-18f218f78ff4,1768780800000,
1,0,tracker.vitality,"Your sleeping heart rate variability has deviated from its standard level, likely due to stress. This is affecting your energy score and overall well-being. Consider incorporating stress-relieving activities like deep breathing or hobbies today. Prioritize rest and self-care to improve your health. Keep focusing on your health goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32536__42479;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shrv_balance_59,shrv_balance_59,2026-01-19 23:41:23.166,2026-01-19 23:41:23.166,0,32536,VS_VITALITYSCORE,Manage Your Stress,4FEhL4nduw,com.sec.android.app.shealth,67f5df54-cdbc-4f4e-bc8a-34f249706661,1768867200000,
1,0,tracker.vitality,"Your sleeping heart rate grade is fair, indicating a significant deviation from your usual average. This could be affecting your rest and energy levels. Consider focusing on recovery today by taking plenty of breaks and ensuring good sleep habits tonight. Continue to prioritize your health and maintain your active lifestyle.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32568__42493;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shr_balance_67,shr_balance_67,2026-01-21 12:46:53.029,2026-01-21 12:46:53.029,0,32568,VS_VITALITYSCORE,Focus on Recovery,4FEhL4nduw,com.sec.android.app.shealth,4221ca80-b953-401a-aa92-f1b7cbf5a7bb,1768953600000,
0,0,tracker.vitality,"Great sleep-wake schedule this past week! Maintaining a regular circadian rhythm can help boost your mood, focus, and overall wellness. Well done! Your new sleep pattern is great for your health.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32737__42568;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,sleep_regularity_index_92,SRI-3-1,2026-01-21 23:10:26.562,2026-01-21 23:10:26.562,0,32737,VS_VITALITYSCORE,Up and up,4FEhL4nduw,com.sec.android.app.shealth,b254cb02-6ab0-4ffe-99b1-96e17f48c914,1769040000000,
1,0,tracker.vitality,"Your sleeping heart rate grade is fair, indicating a significant deviation from your usual average. This affects your rest and energy score, currently graded as fair at 67. Consider focusing on recovery today by taking plenty of breaks and ensuring good sleep habits tonight. Prioritize your well-being to improve your overall health.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32566__42493;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shr_balance_67,shr_balance_67,2026-01-24 00:07:01.229,2026-01-23 20:02:43.692,0,32566,VS_VITALITYSCORE,Focus on Recovery,4FEhL4nduw,com.sec.android.app.shealth,b38b7cc0-c056-49dc-bbc0-c073220a0c3c,1769212800000,
1,0,tracker.vitality,"Your active time yesterday was 1 hour and 41 minutes, which is a bit excessive. This could be influencing your fair energy score of 66. Consider reducing your active time to today's target of 59 minutes to avoid overexertion. Prioritize rest to help improve your energy score. Keep up the good work!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32379__42427;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_33,active_time_33,2026-01-25 00:39:54.985,2026-01-25 00:39:54.985,0,32379,VS_VITALITYSCORE,Balance Your Activity,4FEhL4nduw,com.sec.android.app.shealth,bd96cce1-534b-440c-a20b-eeb5bc235887,1769299200000,
1,0,tracker.vitality,"Your sleeping heart rate grade needs attention, indicating a significant deviation from your usual average. This affects your rest and energy levels, possibly influencing your energy score of 58. Consider taking plenty of breaks today and maintaining good sleep habits to improve recovery. Keep up the effort to prioritize your health!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32568__42493;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shr_balance_67,shr_balance_67,2026-01-26 01:38:27.530,2026-01-25 22:37:32.737,0,32568,VS_VITALITYSCORE,Focus on Recovery,4FEhL4nduw,com.sec.android.app.shealth,a8a41076-4ed9-4971-b5c3-f15a0a924054,1769385600000,
1,0,tracker.vitality,"Your sleeping heart rate is stable, indicating good recovery. With an Energy Score of 76, you're on the right track. Consider maintaining your current routine to keep your body in top shape. Aim for consistent sleep and rest to optimize your energy score. Keep focusing on your health goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32557__42489;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shr_balance_65,shr_balance_65,2026-01-26 21:12:31.959,2026-01-26 16:18:59.395,0,32557,VS_VITALITYSCORE,Keep Up the Great Work!,4FEhL4nduw,com.sec.android.app.shealth,f53ee74e-b48f-48b8-8a24-37742d9b895f,1769472000000,
1,0,tracker.vitality,"Your sleeping heart rate is stable, contributing to your recovery. With an energy score of 73, consider maintaining at least 1 hour and 5 minutes of active time today to boost your energy score. Keep up the good work and focus on consistent rest for optimal health!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32553__42489;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shr_balance_65,shr_balance_65,2026-01-27 23:19:35.980,2026-01-27 23:19:35.980,0,32553,VS_VITALITYSCORE,Keep Up the Great Work!,4FEhL4nduw,com.sec.android.app.shealth,59470390-ebb3-4229-be50-c02874fbfe7d,1769558400000,
1,0,tracker.vitality,"Your energy score is good today, reflecting your hard work. Your recent mean sleep time of 5 hours and 13 minutes is below the ideal 8 hours, possibly affecting your energy. Consider aiming for around 8 hours tonight to improve your energy score tomorrow. Keep focusing on your health goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32603__42507;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,score_76,score_76,2026-01-28 23:30:16.347,2026-01-28 23:30:16.347,0,32603,VS_VITALITYSCORE,Keep Up the Good Work!,4FEhL4nduw,com.sec.android.app.shealth,aecc20c6-3937-40a1-a985-64d13b2b1c82,1769644800000,
1,0,tracker.vitality,"Your active time yesterday was lower than your average, which is a positive change and contributes to better recovery. Continue to prioritize rest and recovery today to maintain your good energy score of 81. Consider light activities like walking or stretching to boost your readiness. Keep up the great work and stay focused on your health goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32373__42425;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_31,active_time_31,2026-01-29 22:20:43.996,2026-01-29 22:20:43.996,0,32373,VS_VITALITYSCORE,Prioritize Recovery,4FEhL4nduw,com.sec.android.app.shealth,7c7a2b12-3222-4573-ac84-98cbc1a85c23,1769731200000,
1,0,tracker.vitality,"Your active time yesterday was lower than your average, which is a positive change and contributes to better recovery. With 56 minutes of active time, consider focusing on rest and recovery today to optimize your energy score for tomorrow. Keep up the good work and stay mindful of your activity levels.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32374__42425;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_31,active_time_31,2026-01-30 23:57:21.191,2026-01-30 23:57:21.191,0,32374,VS_VITALITYSCORE,Prioritize Recovery,4FEhL4nduw,com.sec.android.app.shealth,ee7202b5-7fc2-4861-aed8-301d9bc20f39,1769817600000,
1,0,tracker.vitality,"Consuming alcohol or late-night snacks before bed can reduce your sleep quality and affect your energy score, which is currently fair at 61. Consider avoiding these habits to improve your sleep and feel more rested. Focus on a consistent bedtime routine. Keep up the good work and stay focused on your health goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32610__42511;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,behavior_check_before_sleep_72,behavior_check_before_sleep_72,2026-02-01 07:38:40.729,2026-01-31 22:10:35.436,0,32610,VS_VITALITYSCORE,Improve Sleep Quality,4FEhL4nduw,com.sec.android.app.shealth,8f2dadad-d657-441c-a0cc-f9efb88c66bc,1769904000000,
1,0,tracker.vitality,"Your sleeping heart rate is stable, contributing to your recovery. With an Energy Score of 71, consider increasing your active time today to at least 2 hours to boost your energy score tomorrow. Continue prioritizing rest and well-being to maintain good health. You're on the right track!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32552__42489;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shr_balance_65,shr_balance_65,2026-02-01 23:30:44.697,2026-02-01 23:30:44.697,0,32552,VS_VITALITYSCORE,Keep Up the Great Work!,4FEhL4nduw,com.sec.android.app.shealth,637cc866-d9cb-4d3d-ac36-ff64fc73047f,1769990400000,
1,0,tracker.vitality,"Your active time yesterday was 2 hours and 24 minutes, which is a bit excessive. This increase from your recent average of 1 hour and 2 minutes may be affecting your energy score, which needs attention. Consider reducing your active time to today's target of 1 hour and 1 minute. Keep up the good work on your step count, but balance it with more rest. Stay focused on your health goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=32624__42517;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_81,active_time_81,2026-02-04 00:21:48.091,2026-02-04 00:21:48.091,0,32624,VS_VITALITYSCORE,Balance Your Activity,4FEhL4nduw,com.sec.android.app.shealth,0911cd27-839a-4b75-be0e-27ed257d5b2f,1770163200000,
